date_key,full_date,day_of_week,day_name,month,month_name,quarter,year,fiscal_period,fiscal_year,is_weekend,is_holiday
20250920,2025-09-20,6,Saturday,9,September,3,2025,FY2025-P09,2025,True,N
20250921,2025-09-21,7,Sunday,9,September,3,2025,FY2025-P09,2025,True,N
20250922,2025-09-22,1,Monday,9,September,3,2025,FY2025-P09,2025,False,N
20250923,2025-09-23,2,Tuesday,9,September,3,2025,FY2025-P09,2025,False,N
20250924,2025-09-24,3,Wednesday,9,September,3,2025,FY2025-P09,2025,False,N
20250925,2025-09-25,4,Thursday,9,September,3,2025,FY2025-P09,2025,False,N
20250926,2025-09-26,5,Friday,9,September,3,2025,FY2025-P09,2025,False,N
20250927,2025-09-27,6,Saturday,9,September,3,2025,FY2025-P09,2025,True,N
20250928,2025-09-28,7,Sunday,9,September,3,2025,FY2025-P09,2025,True,N
20250929,2025-09-29,1,Monday,9,September,3,2025,FY2025-P09,2025,False,N
20250930,2025-09-30,2,Tuesday,9,September,3,2025,FY2025-P09,2025,False,N
20251001,2025-10-01,3,Wednesday,10,October,4,2025,FY2025-P10,2025,False,N
20251002,2025-10-02,4,Thursday,10,October,4,2025,FY2025-P10,2025,False,N
20251003,2025-10-03,5,Friday,10,October,4,2025,FY2025-P10,2025,False,N
20251004,2025-10-04,6,Saturday,10,October,4,2025,FY2025-P10,2025,True,N
20251005,2025-10-05,7,Sunday,10,October,4,2025,FY2025-P10,2025,True,N
20251006,2025-10-06,1,Monday,10,October,4,2025,FY2025-P10,2025,False,N
20251007,2025-10-07,2,Tuesday,10,October,4,2025,FY2025-P10,2025,False,N
20251008,2025-10-08,3,Wednesday,10,October,4,2025,FY2025-P10,2025,False,N
20251009,2025-10-09,4,Thursday,10,October,4,2025,FY2025-P10,2025,False,N
20251010,2025-10-10,5,Friday,10,October,4,2025,FY2025-P10,2025,False,N
20251011,2025-10-11,6,Saturday,10,October,4,2025,FY2025-P10,2025,True,N
20251012,2025-10-12,7,Sunday,10,October,4,2025,FY2025-P10,2025,True,N
20251013,2025-10-13,1,Monday,10,October,4,2025,FY2025-P10,2025,False,N
20251014,2025-10-14,2,Tuesday,10,October,4,2025,FY2025-P10,2025,False,N
20251015,2025-10-15,3,Wednesday,10,October,4,2025,FY2025-P10,2025,False,N
20251016,2025-10-16,4,Thursday,10,October,4,2025,FY2025-P10,2025,False,N
20251017,2025-10-17,5,Friday,10,October,4,2025,FY2025-P10,2025,False,N
20251018,2025-10-18,6,Saturday,10,October,4,2025,FY2025-P10,2025,True,N
20251019,2025-10-19,7,Sunday,10,October,4,2025,FY2025-P10,2025,True,N
20251020,2025-10-20,1,Monday,10,October,4,2025,FY2025-P10,2025,False,N
20251021,2025-10-21,2,Tuesday,10,October,4,2025,FY2025-P10,2025,False,N
20251022,2025-10-22,3,Wednesday,10,October,4,2025,FY2025-P10,2025,False,N
20251023,2025-10-23,4,Thursday,10,October,4,2025,FY2025-P10,2025,False,N
20251024,2025-10-24,5,Friday,10,October,4,2025,FY2025-P10,2025,False,N
20251025,2025-10-25,6,Saturday,10,October,4,2025,FY2025-P10,2025,True,N
20251026,2025-10-26,7,Sunday,10,October,4,2025,FY2025-P10,2025,True,N
20251027,2025-10-27,1,Monday,10,October,4,2025,FY2025-P10,2025,False,N
20251028,2025-10-28,2,Tuesday,10,October,4,2025,FY2025-P10,2025,False,N
20251029,2025-10-29,3,Wednesday,10,October,4,2025,FY2025-P10,2025,False,N
20251030,2025-10-30,4,Thursday,10,October,4,2025,FY2025-P10,2025,False,N
20251031,2025-10-31,5,Friday,10,October,4,2025,FY2025-P10,2025,False,N
20251101,2025-11-01,6,Saturday,11,November,4,2025,FY2025-P11,2025,True,N
20251102,2025-11-02,7,Sunday,11,November,4,2025,FY2025-P11,2025,True,N
20251103,2025-11-03,1,Monday,11,November,4,2025,FY2025-P11,2025,False,N
20251104,2025-11-04,2,Tuesday,11,November,4,2025,FY2025-P11,2025,False,N
20251105,2025-11-05,3,Wednesday,11,November,4,2025,FY2025-P11,2025,False,N
20251106,2025-11-06,4,Thursday,11,November,4,2025,FY2025-P11,2025,False,N
20251107,2025-11-07,5,Friday,11,November,4,2025,FY2025-P11,2025,False,N
20251108,2025-11-08,6,Saturday,11,November,4,2025,FY2025-P11,2025,True,N
20251109,2025-11-09,7,Sunday,11,November,4,2025,FY2025-P11,2025,True,N
20251110,2025-11-10,1,Monday,11,November,4,2025,FY2025-P11,2025,False,N
20251111,2025-11-11,2,Tuesday,11,November,4,2025,FY2025-P11,2025,False,N
20251112,2025-11-12,3,Wednesday,11,November,4,2025,FY2025-P11,2025,False,N
20251113,2025-11-13,4,Thursday,11,November,4,2025,FY2025-P11,2025,False,N
20251114,2025-11-14,5,Friday,11,November,4,2025,FY2025-P11,2025,False,N
20251115,2025-11-15,6,Saturday,11,November,4,2025,FY2025-P11,2025,True,N
20251116,2025-11-16,7,Sunday,11,November,4,2025,FY2025-P11,2025,True,N
20251117,2025-11-17,1,Monday,11,November,4,2025,FY2025-P11,2025,False,N
20251118,2025-11-18,2,Tuesday,11,November,4,2025,FY2025-P11,2025,False,N
20251119,2025-11-19,3,Wednesday,11,November,4,2025,FY2025-P11,2025,False,N
20251120,2025-11-20,4,Thursday,11,November,4,2025,FY2025-P11,2025,False,N
20251121,2025-11-21,5,Friday,11,November,4,2025,FY2025-P11,2025,False,N
20251122,2025-11-22,6,Saturday,11,November,4,2025,FY2025-P11,2025,True,N
20251123,2025-11-23,7,Sunday,11,November,4,2025,FY2025-P11,2025,True,N
20251124,2025-11-24,1,Monday,11,November,4,2025,FY2025-P11,2025,False,N
20251125,2025-11-25,2,Tuesday,11,November,4,2025,FY2025-P11,2025,False,N
20251126,2025-11-26,3,Wednesday,11,November,4,2025,FY2025-P11,2025,False,N
20251127,2025-11-27,4,Thursday,11,November,4,2025,FY2025-P11,2025,False,N
20251128,2025-11-28,5,Friday,11,November,4,2025,FY2025-P11,2025,False,N
20251129,2025-11-29,6,Saturday,11,November,4,2025,FY2025-P11,2025,True,N
20251130,2025-11-30,7,Sunday,11,November,4,2025,FY2025-P11,2025,True,N
20251201,2025-12-01,1,Monday,12,December,4,2025,FY2025-P12,2025,False,N
20251202,2025-12-02,2,Tuesday,12,December,4,2025,FY2025-P12,2025,False,N
20251203,2025-12-03,3,Wednesday,12,December,4,2025,FY2025-P12,2025,False,N
20251204,2025-12-04,4,Thursday,12,December,4,2025,FY2025-P12,2025,False,N
20251205,2025-12-05,5,Friday,12,December,4,2025,FY2025-P12,2025,False,N
20251206,2025-12-06,6,Saturday,12,December,4,2025,FY2025-P12,2025,True,N
20251207,2025-12-07,7,Sunday,12,December,4,2025,FY2025-P12,2025,True,N
20251208,2025-12-08,1,Monday,12,December,4,2025,FY2025-P12,2025,False,N
20251209,2025-12-09,2,Tuesday,12,December,4,2025,FY2025-P12,2025,False,N
20251210,2025-12-10,3,Wednesday,12,December,4,2025,FY2025-P12,2025,False,N
20251211,2025-12-11,4,Thursday,12,December,4,2025,FY2025-P12,2025,False,N
20251212,2025-12-12,5,Friday,12,December,4,2025,FY2025-P12,2025,False,N
20251213,2025-12-13,6,Saturday,12,December,4,2025,FY2025-P12,2025,True,N
20251214,2025-12-14,7,Sunday,12,December,4,2025,FY2025-P12,2025,True,N
20251215,2025-12-15,1,Monday,12,December,4,2025,FY2025-P12,2025,False,N
20251216,2025-12-16,2,Tuesday,12,December,4,2025,FY2025-P12,2025,False,N
20251217,2025-12-17,3,Wednesday,12,December,4,2025,FY2025-P12,2025,False,N
20251218,2025-12-18,4,Thursday,12,December,4,2025,FY2025-P12,2025,False,N
20251219,2025-12-19,5,Friday,12,December,4,2025,FY2025-P12,2025,False,N
20251220,2025-12-20,6,Saturday,12,December,4,2025,FY2025-P12,2025,True,N
20251221,2025-12-21,7,Sunday,12,December,4,2025,FY2025-P12,2025,True,N
20251222,2025-12-22,1,Monday,12,December,4,2025,FY2025-P12,2025,False,N
20251223,2025-12-23,2,Tuesday,12,December,4,2025,FY2025-P12,2025,False,N
20251224,2025-12-24,3,Wednesday,12,December,4,2025,FY2025-P12,2025,False,N
20251225,2025-12-25,4,Thursday,12,December,4,2025,FY2025-P12,2025,False,N
20251226,2025-12-26,5,Friday,12,December,4,2025,FY2025-P12,2025,False,N
20251227,2025-12-27,6,Saturday,12,December,4,2025,FY2025-P12,2025,True,N
20251228,2025-12-28,7,Sunday,12,December,4,2025,FY2025-P12,2025,True,N
20251229,2025-12-29,1,Monday,12,December,4,2025,FY2025-P12,2025,False,N
20251230,2025-12-30,2,Tuesday,12,December,4,2025,FY2025-P12,2025,False,N
20251231,2025-12-31,3,Wednesday,12,December,4,2025,FY2025-P12,2025,False,N
20260101,2026-01-01,4,Thursday,1,January,1,2026,FY2026-P01,2026,False,N
20260102,2026-01-02,5,Friday,1,January,1,2026,FY2026-P01,2026,False,N
20260103,2026-01-03,6,Saturday,1,January,1,2026,FY2026-P01,2026,True,N
20260104,2026-01-04,7,Sunday,1,January,1,2026,FY2026-P01,2026,True,N
20260105,2026-01-05,1,Monday,1,January,1,2026,FY2026-P01,2026,False,N
20260106,2026-01-06,2,Tuesday,1,January,1,2026,FY2026-P01,2026,False,N
20260107,2026-01-07,3,Wednesday,1,January,1,2026,FY2026-P01,2026,False,N
20260108,2026-01-08,4,Thursday,1,January,1,2026,FY2026-P01,2026,False,N
20260109,2026-01-09,5,Friday,1,January,1,2026,FY2026-P01,2026,False,N
20260110,2026-01-10,6,Saturday,1,January,1,2026,FY2026-P01,2026,True,N
20260111,2026-01-11,7,Sunday,1,January,1,2026,FY2026-P01,2026,True,N
20260112,2026-01-12,1,Monday,1,January,1,2026,FY2026-P01,2026,False,N
20260113,2026-01-13,2,Tuesday,1,January,1,2026,FY2026-P01,2026,False,N
20260114,2026-01-14,3,Wednesday,1,January,1,2026,FY2026-P01,2026,False,N
20260115,2026-01-15,4,Thursday,1,January,1,2026,FY2026-P01,2026,False,N
20260116,2026-01-16,5,Friday,1,January,1,2026,FY2026-P01,2026,False,N
20260117,2026-01-17,6,Saturday,1,January,1,2026,FY2026-P01,2026,True,N
20260118,2026-01-18,7,Sunday,1,January,1,2026,FY2026-P01,2026,True,N
20260119,2026-01-19,1,Monday,1,January,1,2026,FY2026-P01,2026,False,N
20260120,2026-01-20,2,Tuesday,1,January,1,2026,FY2026-P01,2026,False,N
20260121,2026-01-21,3,Wednesday,1,January,1,2026,FY2026-P01,2026,False,N
20260122,2026-01-22,4,Thursday,1,January,1,2026,FY2026-P01,2026,False,N
20260123,2026-01-23,5,Friday,1,January,1,2026,FY2026-P01,2026,False,N
20260124,2026-01-24,6,Saturday,1,January,1,2026,FY2026-P01,2026,True,N
20260125,2026-01-25,7,Sunday,1,January,1,2026,FY2026-P01,2026,True,N
20260126,2026-01-26,1,Monday,1,January,1,2026,FY2026-P01,2026,False,N
20260127,2026-01-27,2,Tuesday,1,January,1,2026,FY2026-P01,2026,False,N
20260128,2026-01-28,3,Wednesday,1,January,1,2026,FY2026-P01,2026,False,N
20260129,2026-01-29,4,Thursday,1,January,1,2026,FY2026-P01,2026,False,N
20260130,2026-01-30,5,Friday,1,January,1,2026,FY2026-P01,2026,False,N
20260131,2026-01-31,6,Saturday,1,January,1,2026,FY2026-P01,2026,True,N
20260201,2026-02-01,7,Sunday,2,February,1,2026,FY2026-P02,2026,True,N
20260202,2026-02-02,1,Monday,2,February,1,2026,FY2026-P02,2026,False,N
20260203,2026-02-03,2,Tuesday,2,February,1,2026,FY2026-P02,2026,False,N
20260204,2026-02-04,3,Wednesday,2,February,1,2026,FY2026-P02,2026,False,N
20260205,2026-02-05,4,Thursday,2,February,1,2026,FY2026-P02,2026,False,N
20260206,2026-02-06,5,Friday,2,February,1,2026,FY2026-P02,2026,False,N
20260207,2026-02-07,6,Saturday,2,February,1,2026,FY2026-P02,2026,True,N
20260208,2026-02-08,7,Sunday,2,February,1,2026,FY2026-P02,2026,True,N
20260209,2026-02-09,1,Monday,2,February,1,2026,FY2026-P02,2026,False,N
20260210,2026-02-10,2,Tuesday,2,February,1,2026,FY2026-P02,2026,False,N
20260211,2026-02-11,3,Wednesday,2,February,1,2026,FY2026-P02,2026,False,N
20260212,2026-02-12,4,Thursday,2,February,1,2026,FY2026-P02,2026,False,N
20260213,2026-02-13,5,Friday,2,February,1,2026,FY2026-P02,2026,False,N
20260214,2026-02-14,6,Saturday,2,February,1,2026,FY2026-P02,2026,True,N
20260215,2026-02-15,7,Sunday,2,February,1,2026,FY2026-P02,2026,True,N
20260216,2026-02-16,1,Monday,2,February,1,2026,FY2026-P02,2026,False,N
20260217,2026-02-17,2,Tuesday,2,February,1,2026,FY2026-P02,2026,False,N
20260218,2026-02-18,3,Wednesday,2,February,1,2026,FY2026-P02,2026,False,N
20260219,2026-02-19,4,Thursday,2,February,1,2026,FY2026-P02,2026,False,N
20260220,2026-02-20,5,Friday,2,February,1,2026,FY2026-P02,2026,False,N
20260221,2026-02-21,6,Saturday,2,February,1,2026,FY2026-P02,2026,True,N
20260222,2026-02-22,7,Sunday,2,February,1,2026,FY2026-P02,2026,True,N
20260223,2026-02-23,1,Monday,2,February,1,2026,FY2026-P02,2026,False,N
20260224,2026-02-24,2,Tuesday,2,February,1,2026,FY2026-P02,2026,False,N
20260225,2026-02-25,3,Wednesday,2,February,1,2026,FY2026-P02,2026,False,N
20260226,2026-02-26,4,Thursday,2,February,1,2026,FY2026-P02,2026,False,N
20260227,2026-02-27,5,Friday,2,February,1,2026,FY2026-P02,2026,False,N
20260228,2026-02-28,6,Saturday,2,February,1,2026,FY2026-P02,2026,True,N
20260301,2026-03-01,7,Sunday,3,March,1,2026,FY2026-P03,2026,True,N
20260302,2026-03-02,1,Monday,3,March,1,2026,FY2026-P03,2026,False,N
20260303,2026-03-03,2,Tuesday,3,March,1,2026,FY2026-P03,2026,False,N
20260304,2026-03-04,3,Wednesday,3,March,1,2026,FY2026-P03,2026,False,N
20260305,2026-03-05,4,Thursday,3,March,1,2026,FY2026-P03,2026,False,N
20260306,2026-03-06,5,Friday,3,March,1,2026,FY2026-P03,2026,False,N
20260307,2026-03-07,6,Saturday,3,March,1,2026,FY2026-P03,2026,True,N
20260308,2026-03-08,7,Sunday,3,March,1,2026,FY2026-P03,2026,True,N
20260309,2026-03-09,1,Monday,3,March,1,2026,FY2026-P03,2026,False,N
20260310,2026-03-10,2,Tuesday,3,March,1,2026,FY2026-P03,2026,False,N
20260311,2026-03-11,3,Wednesday,3,March,1,2026,FY2026-P03,2026,False,N
20260312,2026-03-12,4,Thursday,3,March,1,2026,FY2026-P03,2026,False,N
20260313,2026-03-13,5,Friday,3,March,1,2026,FY2026-P03,2026,False,N
20260314,2026-03-14,6,Saturday,3,March,1,2026,FY2026-P03,2026,True,N
20260315,2026-03-15,7,Sunday,3,March,1,2026,FY2026-P03,2026,True,N
20260316,2026-03-16,1,Monday,3,March,1,2026,FY2026-P03,2026,False,N
20260317,2026-03-17,2,Tuesday,3,March,1,2026,FY2026-P03,2026,False,N
20260318,2026-03-18,3,Wednesday,3,March,1,2026,FY2026-P03,2026,False,N
20260319,2026-03-19,4,Thursday,3,March,1,2026,FY2026-P03,2026,False,N
20260320,2026-03-20,5,Friday,3,March,1,2026,FY2026-P03,2026,False,N
20260321,2026-03-21,6,Saturday,3,March,1,2026,FY2026-P03,2026,True,N
20260322,2026-03-22,7,Sunday,3,March,1,2026,FY2026-P03,2026,True,N
20260323,2026-03-23,1,Monday,3,March,1,2026,FY2026-P03,2026,False,N
20260324,2026-03-24,2,Tuesday,3,March,1,2026,FY2026-P03,2026,False,N
20260325,2026-03-25,3,Wednesday,3,March,1,2026,FY2026-P03,2026,False,N
20260326,2026-03-26,4,Thursday,3,March,1,2026,FY2026-P03,2026,False,N
20260327,2026-03-27,5,Friday,3,March,1,2026,FY2026-P03,2026,False,N
20260328,2026-03-28,6,Saturday,3,March,1,2026,FY2026-P03,2026,True,N
20260329,2026-03-29,7,Sunday,3,March,1,2026,FY2026-P03,2026,True,N
20260330,2026-03-30,1,Monday,3,March,1,2026,FY2026-P03,2026,False,N
20260331,2026-03-31,2,Tuesday,3,March,1,2026,FY2026-P03,2026,False,N
20260401,2026-04-01,3,Wednesday,4,April,2,2026,FY2026-P04,2026,False,N
20260402,2026-04-02,4,Thursday,4,April,2,2026,FY2026-P04,2026,False,N
20260403,2026-04-03,5,Friday,4,April,2,2026,FY2026-P04,2026,False,N
20260404,2026-04-04,6,Saturday,4,April,2,2026,FY2026-P04,2026,True,N
20260405,2026-04-05,7,Sunday,4,April,2,2026,FY2026-P04,2026,True,N
20260406,2026-04-06,1,Monday,4,April,2,2026,FY2026-P04,2026,False,N
20260407,2026-04-07,2,Tuesday,4,April,2,2026,FY2026-P04,2026,False,N
20260408,2026-04-08,3,Wednesday,4,April,2,2026,FY2026-P04,2026,False,N
20260409,2026-04-09,4,Thursday,4,April,2,2026,FY2026-P04,2026,False,N
20260410,2026-04-10,5,Friday,4,April,2,2026,FY2026-P04,2026,False,N
20260411,2026-04-11,6,Saturday,4,April,2,2026,FY2026-P04,2026,True,N
20260412,2026-04-12,7,Sunday,4,April,2,2026,FY2026-P04,2026,True,N
20260413,2026-04-13,1,Monday,4,April,2,2026,FY2026-P04,2026,False,N
20260414,2026-04-14,2,Tuesday,4,April,2,2026,FY2026-P04,2026,False,N
20260415,2026-04-15,3,Wednesday,4,April,2,2026,FY2026-P04,2026,False,N
20260416,2026-04-16,4,Thursday,4,April,2,2026,FY2026-P04,2026,False,N
20260417,2026-04-17,5,Friday,4,April,2,2026,FY2026-P04,2026,False,N
20260418,2026-04-18,6,Saturday,4,April,2,2026,FY2026-P04,2026,True,N
20260419,2026-04-19,7,Sunday,4,April,2,2026,FY2026-P04,2026,True,N
20260420,2026-04-20,1,Monday,4,April,2,2026,FY2026-P04,2026,False,N
20260421,2026-04-21,2,Tuesday,4,April,2,2026,FY2026-P04,2026,False,N
20260422,2026-04-22,3,Wednesday,4,April,2,2026,FY2026-P04,2026,False,N
20260423,2026-04-23,4,Thursday,4,April,2,2026,FY2026-P04,2026,False,N
20260424,2026-04-24,5,Friday,4,April,2,2026,FY2026-P04,2026,False,N
20260425,2026-04-25,6,Saturday,4,April,2,2026,FY2026-P04,2026,True,N
20260426,2026-04-26,7,Sunday,4,April,2,2026,FY2026-P04,2026,True,N
20260427,2026-04-27,1,Monday,4,April,2,2026,FY2026-P04,2026,False,N
20260428,2026-04-28,2,Tuesday,4,April,2,2026,FY2026-P04,2026,False,N
20260429,2026-04-29,3,Wednesday,4,April,2,2026,FY2026-P04,2026,False,N
20260430,2026-04-30,4,Thursday,4,April,2,2026,FY2026-P04,2026,False,N
20260501,2026-05-01,5,Friday,5,May,2,2026,FY2026-P05,2026,False,N
20260502,2026-05-02,6,Saturday,5,May,2,2026,FY2026-P05,2026,True,N
20260503,2026-05-03,7,Sunday,5,May,2,2026,FY2026-P05,2026,True,N
20260504,2026-05-04,1,Monday,5,May,2,2026,FY2026-P05,2026,False,N
20260505,2026-05-05,2,Tuesday,5,May,2,2026,FY2026-P05,2026,False,N
20260506,2026-05-06,3,Wednesday,5,May,2,2026,FY2026-P05,2026,False,N
20260507,2026-05-07,4,Thursday,5,May,2,2026,FY2026-P05,2026,False,N
20260508,2026-05-08,5,Friday,5,May,2,2026,FY2026-P05,2026,False,N
20260509,2026-05-09,6,Saturday,5,May,2,2026,FY2026-P05,2026,True,N
20260510,2026-05-10,7,Sunday,5,May,2,2026,FY2026-P05,2026,True,N
20260511,2026-05-11,1,Monday,5,May,2,2026,FY2026-P05,2026,False,N
20260512,2026-05-12,2,Tuesday,5,May,2,2026,FY2026-P05,2026,False,N
20260513,2026-05-13,3,Wednesday,5,May,2,2026,FY2026-P05,2026,False,N
20260514,2026-05-14,4,Thursday,5,May,2,2026,FY2026-P05,2026,False,N
20260515,2026-05-15,5,Friday,5,May,2,2026,FY2026-P05,2026,False,N
20260516,2026-05-16,6,Saturday,5,May,2,2026,FY2026-P05,2026,True,N
20260517,2026-05-17,7,Sunday,5,May,2,2026,FY2026-P05,2026,True,N
20260518,2026-05-18,1,Monday,5,May,2,2026,FY2026-P05,2026,False,N
20260519,2026-05-19,2,Tuesday,5,May,2,2026,FY2026-P05,2026,False,N
20260520,2026-05-20,3,Wednesday,5,May,2,2026,FY2026-P05,2026,False,N
20260521,2026-05-21,4,Thursday,5,May,2,2026,FY2026-P05,2026,False,N
20260522,2026-05-22,5,Friday,5,May,2,2026,FY2026-P05,2026,False,N
20260523,2026-05-23,6,Saturday,5,May,2,2026,FY2026-P05,2026,True,N
20260524,2026-05-24,7,Sunday,5,May,2,2026,FY2026-P05,2026,True,N
20260525,2026-05-25,1,Monday,5,May,2,2026,FY2026-P05,2026,False,N
20260526,2026-05-26,2,Tuesday,5,May,2,2026,FY2026-P05,2026,False,N
20260527,2026-05-27,3,Wednesday,5,May,2,2026,FY2026-P05,2026,False,N
20260528,2026-05-28,4,Thursday,5,May,2,2026,FY2026-P05,2026,False,N
20260529,2026-05-29,5,Friday,5,May,2,2026,FY2026-P05,2026,False,N
20260530,2026-05-30,6,Saturday,5,May,2,2026,FY2026-P05,2026,True,N
20260531,2026-05-31,7,Sunday,5,May,2,2026,FY2026-P05,2026,True,N
20260601,2026-06-01,1,Monday,6,June,2,2026,FY2026-P06,2026,False,N
20260602,2026-06-02,2,Tuesday,6,June,2,2026,FY2026-P06,2026,False,N
20260603,2026-06-03,3,Wednesday,6,June,2,2026,FY2026-P06,2026,False,N
20260604,2026-06-04,4,Thursday,6,June,2,2026,FY2026-P06,2026,False,N
20260605,2026-06-05,5,Friday,6,June,2,2026,FY2026-P06,2026,False,N
20260606,2026-06-06,6,Saturday,6,June,2,2026,FY2026-P06,2026,True,N
20260607,2026-06-07,7,Sunday,6,June,2,2026,FY2026-P06,2026,True,N
20260608,2026-06-08,1,Monday,6,June,2,2026,FY2026-P06,2026,False,N
20260609,2026-06-09,2,Tuesday,6,June,2,2026,FY2026-P06,2026,False,N
20260610,2026-06-10,3,Wednesday,6,June,2,2026,FY2026-P06,2026,False,N
20260611,2026-06-11,4,Thursday,6,June,2,2026,FY2026-P06,2026,False,N
20260612,2026-06-12,5,Friday,6,June,2,2026,FY2026-P06,2026,False,N
20260613,2026-06-13,6,Saturday,6,June,2,2026,FY2026-P06,2026,True,N
20260614,2026-06-14,7,Sunday,6,June,2,2026,FY2026-P06,2026,True,N
20260615,2026-06-15,1,Monday,6,June,2,2026,FY2026-P06,2026,False,N
20260616,2026-06-16,2,Tuesday,6,June,2,2026,FY2026-P06,2026,False,N
20260617,2026-06-17,3,Wednesday,6,June,2,2026,FY2026-P06,2026,False,N
20260618,2026-06-18,4,Thursday,6,June,2,2026,FY2026-P06,2026,False,N
20260619,2026-06-19,5,Friday,6,June,2,2026,FY2026-P06,2026,False,N
20260620,2026-06-20,6,Saturday,6,June,2,2026,FY2026-P06,2026,True,N
20260621,2026-06-21,7,Sunday,6,June,2,2026,FY2026-P06,2026,True,N
20260622,2026-06-22,1,Monday,6,June,2,2026,FY2026-P06,2026,False,N
20260623,2026-06-23,2,Tuesday,6,June,2,2026,FY2026-P06,2026,False,N
20260624,2026-06-24,3,Wednesday,6,June,2,2026,FY2026-P06,2026,False,N
20260625,2026-06-25,4,Thursday,6,June,2,2026,FY2026-P06,2026,False,N
20260626,2026-06-26,5,Friday,6,June,2,2026,FY2026-P06,2026,False,N
20260627,2026-06-27,6,Saturday,6,June,2,2026,FY2026-P06,2026,True,N
20260628,2026-06-28,7,Sunday,6,June,2,2026,FY2026-P06,2026,True,N
20260629,2026-06-29,1,Monday,6,June,2,2026,FY2026-P06,2026,False,N
20260630,2026-06-30,2,Tuesday,6,June,2,2026,FY2026-P06,2026,False,N
20260701,2026-07-01,3,Wednesday,7,July,3,2026,FY2026-P07,2026,False,N
20260702,2026-07-02,4,Thursday,7,July,3,2026,FY2026-P07,2026,False,N
20260703,2026-07-03,5,Friday,7,July,3,2026,FY2026-P07,2026,False,N
20260704,2026-07-04,6,Saturday,7,July,3,2026,FY2026-P07,2026,True,N
20260705,2026-07-05,7,Sunday,7,July,3,2026,FY2026-P07,2026,True,N
20260706,2026-07-06,1,Monday,7,July,3,2026,FY2026-P07,2026,False,N
20260707,2026-07-07,2,Tuesday,7,July,3,2026,FY2026-P07,2026,False,N
20260708,2026-07-08,3,Wednesday,7,July,3,2026,FY2026-P07,2026,False,N
20260709,2026-07-09,4,Thursday,7,July,3,2026,FY2026-P07,2026,False,N
20260710,2026-07-10,5,Friday,7,July,3,2026,FY2026-P07,2026,False,N
20260711,2026-07-11,6,Saturday,7,July,3,2026,FY2026-P07,2026,True,N
20260712,2026-07-12,7,Sunday,7,July,3,2026,FY2026-P07,2026,True,N
20260713,2026-07-13,1,Monday,7,July,3,2026,FY2026-P07,2026,False,N
20260714,2026-07-14,2,Tuesday,7,July,3,2026,FY2026-P07,2026,False,N
20260715,2026-07-15,3,Wednesday,7,July,3,2026,FY2026-P07,2026,False,N
20260716,2026-07-16,4,Thursday,7,July,3,2026,FY2026-P07,2026,False,N
20260717,2026-07-17,5,Friday,7,July,3,2026,FY2026-P07,2026,False,N
20260718,2026-07-18,6,Saturday,7,July,3,2026,FY2026-P07,2026,True,N
20260719,2026-07-19,7,Sunday,7,July,3,2026,FY2026-P07,2026,True,N
20260720,2026-07-20,1,Monday,7,July,3,2026,FY2026-P07,2026,False,N
20260721,2026-07-21,2,Tuesday,7,July,3,2026,FY2026-P07,2026,False,N
20260722,2026-07-22,3,Wednesday,7,July,3,2026,FY2026-P07,2026,False,N
20260723,2026-07-23,4,Thursday,7,July,3,2026,FY2026-P07,2026,False,N
20260724,2026-07-24,5,Friday,7,July,3,2026,FY2026-P07,2026,False,N
20260725,2026-07-25,6,Saturday,7,July,3,2026,FY2026-P07,2026,True,N
20260726,2026-07-26,7,Sunday,7,July,3,2026,FY2026-P07,2026,True,N
20260727,2026-07-27,1,Monday,7,July,3,2026,FY2026-P07,2026,False,N
20260728,2026-07-28,2,Tuesday,7,July,3,2026,FY2026-P07,2026,False,N
20260729,2026-07-29,3,Wednesday,7,July,3,2026,FY2026-P07,2026,False,N
20260730,2026-07-30,4,Thursday,7,July,3,2026,FY2026-P07,2026,False,N
20260731,2026-07-31,5,Friday,7,July,3,2026,FY2026-P07,2026,False,N
20260801,2026-08-01,6,Saturday,8,August,3,2026,FY2026-P08,2026,True,N
20260802,2026-08-02,7,Sunday,8,August,3,2026,FY2026-P08,2026,True,N
20260803,2026-08-03,1,Monday,8,August,3,2026,FY2026-P08,2026,False,N
20260804,2026-08-04,2,Tuesday,8,August,3,2026,FY2026-P08,2026,False,N
20260805,2026-08-05,3,Wednesday,8,August,3,2026,FY2026-P08,2026,False,N
20260806,2026-08-06,4,Thursday,8,August,3,2026,FY2026-P08,2026,False,N
20260807,2026-08-07,5,Friday,8,August,3,2026,FY2026-P08,2026,False,N
20260808,2026-08-08,6,Saturday,8,August,3,2026,FY2026-P08,2026,True,N
20260809,2026-08-09,7,Sunday,8,August,3,2026,FY2026-P08,2026,True,N
20260810,2026-08-10,1,Monday,8,August,3,2026,FY2026-P08,2026,False,N
20260811,2026-08-11,2,Tuesday,8,August,3,2026,FY2026-P08,2026,False,N
20260812,2026-08-12,3,Wednesday,8,August,3,2026,FY2026-P08,2026,False,N
20260813,2026-08-13,4,Thursday,8,August,3,2026,FY2026-P08,2026,False,N
20260814,2026-08-14,5,Friday,8,August,3,2026,FY2026-P08,2026,False,N
20260815,2026-08-15,6,Saturday,8,August,3,2026,FY2026-P08,2026,True,N
20260816,2026-08-16,7,Sunday,8,August,3,2026,FY2026-P08,2026,True,N
20260817,2026-08-17,1,Monday,8,August,3,2026,FY2026-P08,2026,False,N
